Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,50MA,200MA
2025-02-14 00:00:00+05:30,1465.3074960851682,1467.4390569043103,1426.1963261444764,1446.916748046875,1703559,0.0,0.0,1451.3275439453125,
2025-02-17 00:00:00+05:30,1444.9338414889323,1467.9841779945568,1438.8367525211831,1461.9862060546875,1113888,0.0,0.0,1451.4395727539063,
2025-02-18 00:00:00+05:30,1461.9862189215855,1471.1071639630213,1453.5095950780453,1469.3721923828125,967394,0.0,0.0,1451.9729516601562,
2025-02-19 00:00:00+05:30,1442.4553497851887,1461.3418034557533,1414.1009807882115,1451.576416015625,1210464,0.0,0.0,1452.1722265625,
2025-02-20 00:00:00+05:30,1449.4448477614776,1470.2645069974496,1448.9491415891928,1466.9927978515625,1652209,0.0,0.0,1452.852333984375,
2025-02-21 00:00:00+05:30,1476.2129959243446,1489.1013565334893,1456.0377787136636,1463.0767822265625,1413123,0.0,0.0,1453.4164477539061,
2025-02-24 00:00:00+05:30,1447.4619591956578,1476.2129159194071,1445.0825454692904,1464.068115234375,1403090,0.0,0.0,1453.977587890625,
2025-02-25 00:00:00+05:30,1458.3675316237066,1469.6696563451112,1442.1083452720377,1450.783203125,992994,0.0,0.0,1454.225439453125,
2025-02-27 00:00:00+05:30,1439.5307255244643,1451.7251457817213,1423.668127998024,1428.77392578125,1260808,0.0,0.0,1453.6058056640625,
2025-02-28 00:00:00+05:30,1427.6337422291297,1436.258981012959,1387.9772493894316,1395.412841796875,3340343,0.0,0.0,1451.64181640625,
2025-03-03 00:00:00+05:30,1387.9773126406578,1405.9218522639658,1384.0116631759702,1395.4625244140625,854264,0.0,0.0,1450.3628955078125,
2025-03-04 00:00:00+05:30,1390.4061620117395,1392.934311840611,1377.3691868003782,1389.7618408203125,1456530,0.0,0.0,1448.8906469726562,
2025-03-05 00:00:00+05:30,1383.1192797140916,1419.6033008733798,1381.136455108087,1407.5576171875,2187830,0.0,0.0,1447.780263671875,
2025-03-06 00:00:00+05:30,1412.712998120463,1451.8737864554264,1407.5577022421353,1449.197021484375,1525159,0.0,0.0,1447.209208984375,
2025-03-07 00:00:00+05:30,1453.3608855912819,1458.4666833964902,1439.0846445736329,1445.92529296875,678497,0.0,0.0,1446.2544775390625,
2025-03-10 00:00:00+05:30,1445.826116129682,1469.4712754868174,1444.4877337173932,1450.1883544921875,905854,0.0,0.0,1445.0915502929688,
2025-03-11 00:00:00+05:30,1435.5650282887343,1446.4705637246293,1425.6509051651933,1433.3343505859375,1231247,0.0,0.0,1443.4408471679687,
2025-03-12 00:00:00+05:30,1429.6166147904928,1444.4878001038473,1425.4031122850422,1441.81103515625,1254797,0.0,0.0,1441.9576953125,
2025-03-13 00:00:00+05:30,1443.892935333726,1453.1129973493998,1433.2352528325998,1449.345703125,804032,0.0,0.0,1440.4507470703124,
2025-03-17 00:00:00+05:30,1447.3132294291036,1484.0946017447573,1443.1988441584422,1479.781982421875,1329884,0.0,0.0,1440.0809497070313,
2025-03-18 00:00:00+05:30,1479.781982421875,1479.781982421875,1479.781982421875,1479.781982421875,0,0.0,0.0,1440.1047412109374,
2025-03-19 00:00:00+05:30,1501.9897407686337,1501.9897407686337,1483.648611920964,1486.27587890625,1015731,0.0,0.0,1440.1384521484374,
2025-03-20 00:00:00+05:30,1486.7715263679304,1504.5673293003283,1482.6075219645804,1499.0650634765625,984355,0.0,0.0,1440.478505859375,
2025-03-21 00:00:00+05:30,1500.8991674892459,1515.7703526066728,1497.032635154312,1510.763671875,2846648,0.0,0.0,1441.1853833007813,
2025-03-24 00:00:00+05:30,1511.9534484799954,1521.8179529256586,1502.1879400426324,1510.9620361328125,826040,0.0,0.0,1442.2808935546875,
2025-03-25 00:00:00+05:30,1516.860890567257,1520.826539954361,1492.1252009240022,1498.2222900390625,1092805,0.0,0.0,1443.7085278320312,
2025-03-26 00:00:00+05:30,1494.0583751962906,1499.362406935684,1459.6564158948693,1463.5228271484375,1375794,0.0,0.0,1444.2726391601564,
2025-03-27 00:00:00+05:30,1452.1216278011973,1476.2129964338742,1449.841451998156,1470.1654052734375,1848444,0.0,0.0,1444.9805102539062,
2025-03-28 00:00:00+05:30,1462.3331922919815,1465.9518715145982,1422.1313737493185,1429.8148193359375,1495932,0.0,0.0,1444.9547314453125,
2025-04-01 00:00:00+05:30,1426.196288038852,1453.410508705048,1416.7282516640612,1431.8472900390625,1080262,0.0,0.0,1444.9933959960938,
2025-04-02 00:00:00+05:30,1428.6251797098435,1451.4276634942478,1416.1334084497466,1439.877685546875,1054143,0.0,0.0,1445.1302124023437,
2025-04-03 00:00:00+05:30,1469.2730464138162,1510.2184233090516,1467.290221789776,1482.8553466796875,3488899,0.0,0.0,1446.4725830078125,
2025-04-04 00:00:00+05:30,1482.8553877804857,1482.8553877804857,1378.1127709299826,1403.0963134765625,2768438,0.0,0.0,1445.99373046875,
2025-04-07 00:00:00+05:30,1324.5268620814352,1389.3156331143243,1323.5354497595179,1372.80859375,1604721,0.0,0.0,1444.676142578125,
2025-04-08 00:00:00+05:30,1382.8219867239109,1425.2543624616387,1370.7763025320342,1420.247802734375,1324180,0.0,0.0,1445.0955102539062,
2025-04-09 00:00:00+05:30,1404.3355325852115,1410.7797125794252,1384.061199319912,1403.4432373046875,1701314,0.0,0.0,1445.4821606445312,
2025-04-11 00:00:00+05:30,1447.4619838659105,1475.7172349208272,1436.1103612368627,1450.48583984375,2311803,0.0,0.0,1446.3238696289063,
2025-04-15 00:00:00+05:30,1469.47129721328,1473.1395954227644,1449.5439337189887,1469.0748291015625,1720323,0.0,0.0,1447.4709350585938,
2025-04-16 00:00:00+05:30,1454.50100872709,1486.1270863365194,1451.8242438382913,1483.5494384765625,1023697,0.0,0.0,1448.2432470703125,
2025-04-17 00:00:00+05:30,1485.1357437709255,1508.9296408673888,1473.2387952226936,1502.18798828125,1211601,0.0,0.0,1448.9530981445312,
2025-04-21 00:00:00+05:30,1511.9038247325234,1511.9038247325234,1492.0755778507853,1498.1231689453125,570266,0.0,0.0,1450.3728002929688,
2025-04-22 00:00:00+05:30,1501.8905823985226,1521.5204741738833,1489.795279202458,1515.0762939453125,954974,0.0,0.0,1452.5073095703126,
2025-04-23 00:00:00+05:30,1519.8351125073325,1525.7835865288876,1502.981102779593,1520.529052734375,819016,0.0,0.0,1454.1857690429688,
2025-04-24 00:00:00+05:30,1520.5290892258092,1542.637633278648,1511.8047330646928,1538.37451171875,1590469,0.0,0.0,1456.464033203125,
2025-04-25 00:00:00+05:30,1542.6376303751956,1553.2456942061156,1500.502605123945,1512.796142578125,1353813,0.0,0.0,1457.5426904296876,
2025-04-28 00:00:00+05:30,1512.7961683649628,1551.5603680524773,1512.7961683649628,1541.745361328125,1207247,0.0,0.0,1459.1854614257813,
2025-04-29 00:00:00+05:30,1541.646151225597,1547.1980359902386,1517.85225564398,1528.2620849609375,1385331,0.0,0.0,1460.8242651367189,
2025-04-30 00:00:00+05:30,1528.7577924464454,1557.3105155779851,1524.7921431793989,1536.7882080078125,2315010,0.0,0.0,1462.746611328125,
2025-05-02 00:00:00+05:30,1524.2965028245837,1539.1676882179943,1500.5026061951269,1501.4940185546875,1578868,0.0,0.0,1464.041396484375,
2025-05-05 00:00:00+05:30,1518.8437276122347,1535.6977376444854,1515.1755503081395,1529.650146484375,786898,0.0,0.0,1465.4442456054687,
2025-05-06 00:00:00+05:30,1516.8608998554203,1518.744607530232,1482.1614675057863,1498.420654296875,1788719,0.0,0.0,1466.4743237304688,
2025-05-07 00:00:00+05:30,1487.1185403989778,1504.765728820519,1486.5237171872213,1495.843017578125,1424662,0.0,0.0,1467.1514599609375,
2025-05-08 00:00:00+05:30,1487.118454340959,1495.743692967333,1465.2082666514043,1474.0318603515625,2773328,0.0,0.0,1467.2446533203124,
2025-05-09 00:00:00+05:30,1457.2770426370203,1473.635346470028,1451.130213432014,1467.290283203125,1042380,0.0,0.0,1467.5589306640625,
2025-05-12 00:00:00+05:30,1465.30746545251,1503.8734303917597,1449.6431017837917,1498.618896484375,1706217,0.0,0.0,1468.1914526367189,
2025-05-13 00:00:00+05:30,1501.9897196253428,1526.6759114988356,1484.243414245168,1507.0458984375,4042184,0.0,0.0,1469.0708349609374,
2025-05-14 00:00:00+05:30,1482.1614909008294,1492.9679099218345,1461.936654379117,1481.9632568359375,3417567,0.0,0.0,1469.4287377929688,
2025-05-15 00:00:00+05:30,1482.161440146946,1499.9077451397302,1462.333193456017,1489.299560546875,3918531,0.0,0.0,1470.1990649414063,
2025-05-16 00:00:00+05:30,1496.7351776043859,1497.2308837797893,1479.1872274039097,1487.0194091796875,1660861,0.0,0.0,1471.363974609375,
2025-05-19 00:00:00+05:30,1487.0194203966378,1498.7180136111954,1476.2130014869238,1478.7906494140625,1857648,0.0,0.0,1473.0315307617188,
2025-05-20 00:00:00+05:30,1482.558062887699,1484.9374767489433,1438.7375640943355,1441.91015625,3573210,0.0,0.0,1473.9604833984374,
2025-05-21 00:00:00+05:30,1446.470604762702,1478.1957996581143,1442.10836626018,1469.669677734375,2001251,0.0,0.0,1475.5586401367189,
2025-05-22 00:00:00+05:30,1470.264517181781,1476.9069315276058,1447.5611501294595,1455.8890380859375,1804507,0.0,0.0,1476.5252685546875,
2025-05-23 00:00:00+05:30,1455.8889767099179,1476.2129290575879,1448.4533843875997,1471.4541015625,915286,0.0,0.0,1476.97041015625,
2025-05-26 00:00:00+05:30,1473.3378091552227,1481.070873579238,1465.8030998063423,1471.4541015625,885022,0.0,0.0,1477.480986328125,
2025-05-27 00:00:00+05:30,1472.9413066466932,1479.088135941161,1463.1264210216543,1467.7860107421875,881728,0.0,0.0,1477.832939453125,
2025-05-28 00:00:00+05:30,1472.247341884656,1473.2387542360934,1452.4190948559065,1455.8890380859375,1090511,0.0,0.0,1478.284033203125,
2025-05-29 00:00:00+05:30,1462.3332112823084,1466.7945668421528,1450.4362631227236,1464.2169189453125,1384536,0.0,0.0,1478.7321508789062,
2025-05-30 00:00:00+05:30,1463.3246327521563,1476.2129933387268,1444.5869150795852,1453.113037109375,7040777,0.0,0.0,1478.8074975585937,
2025-06-02 00:00:00+05:30,1455.3932821305564,1462.1349342985488,1445.4791589552801,1457.5743408203125,962897,0.0,0.0,1478.3633447265624,
2025-06-03 00:00:00+05:30,1459.755526740187,1466.6954129923947,1447.8585788792598,1460.548583984375,870331,0.0,0.0,1477.9786767578125,
2025-06-04 00:00:00+05:30,1460.5486511596466,1475.2216026051176,1453.3114134912596,1459.2598876953125,1297075,0.0,0.0,1477.4383569335937,
2025-06-05 00:00:00+05:30,1463.3245652689407,1485.92881427946,1462.3331529618479,1477.006103515625,1570159,0.0,0.0,1476.997177734375,
2025-06-06 00:00:00+05:30,1477.0061081831695,1492.9678221734025,1471.2558683750558,1491.2823486328125,861882,0.0,0.0,1476.6075512695313,
2025-06-09 00:00:00+05:30,1498.7180441602895,1498.7180441602895,1484.144330605238,1493.661865234375,689631,0.0,0.0,1476.2615478515625,
2025-06-10 00:00:00+05:30,1495.9420980212265,1500.2050984528935,1492.0755657063553,1497.8258056640625,929786,0.0,0.0,1476.2536181640626,
2025-06-11 00:00:00+05:30,1499.5111351360197,1514.7789090799888,1496.4377811460938,1508.632080078125,1046396,0.0,0.0,1477.1558032226562,
2025-06-12 00:00:00+05:30,1513.8866617637098,1524.6930806067667,1481.6657603181823,1489.89453125,1199034,0.0,0.0,1477.5503857421875,
2025-06-13 00:00:00+05:30,1467.290261186035,1497.528337514531,1467.290261186035,1492.2738037109375,874315,0.0,0.0,1478.7995654296874,
2025-06-16 00:00:00+05:30,1489.0021719144365,1527.7663690133584,1486.920230268788,1513.8865966796875,2679763,0.0,0.0,1480.4403515625,
2025-06-17 00:00:00+05:30,1513.8866917134758,1520.2317550972941,1482.657202002294,1490.5885009765625,1334810,0.0,0.0,1481.4545678710938,
2025-06-18 00:00:00+05:30,1490.5885143412859,1499.9078149240124,1483.0538044525779,1485.23486328125,1075494,0.0,0.0,1481.502158203125,
2025-06-19 00:00:00+05:30,1489.4978699759652,1496.834345231159,1467.4884442103842,1471.255859375,1124204,0.0,0.0,1482.8653491210937,
2025-06-20 00:00:00+05:30,1471.2559195190574,1495.2480498517348,1468.3807995150553,1486.821044921875,1917041,0.0,0.0,1485.1455981445313,
2025-06-23 00:00:00+05:30,1486.8210194812953,1491.976436198676,1469.3721867177271,1486.2261962890625,657381,0.0,0.0,1486.465166015625,
2025-06-24 00:00:00+05:30,1493.760925256296,1505.2614052255071,1487.3167450420376,1489.4979248046875,1351552,0.0,0.0,1488.186259765625,
2025-06-25 00:00:00+05:30,1496.9334757465301,1504.9638912781973,1487.1184696424875,1497.0325927734375,1032762,0.0,0.0,1489.1171948242188,
2025-06-26 00:00:00+05:30,1498.024045867084,1509.3261707484455,1490.092747146411,1500.800048828125,1440423,0.0,0.0,1489.75169921875,
2025-06-27 00:00:00+05:30,1502.0,1508.699951171875,1492.0,1502.4000244140625,1851991,13.0,0.0,1490.1287109375,
2025-06-30 00:00:00+05:30,1509.4000244140625,1514.699951171875,1500.199951171875,1505.9000244140625,1053681,0.0,0.0,1490.2029516601563,
2025-07-01 00:00:00+05:30,1505.9000244140625,1517.699951171875,1496.199951171875,1515.699951171875,1112637,0.0,0.0,1490.5544873046874,
2025-07-02 00:00:00+05:30,1515.699951171875,1525.0,1493.300048828125,1497.5999755859375,1273704,0.0,0.0,1490.2049609375,
2025-07-03 00:00:00+05:30,1504.0,1513.199951171875,1498.800048828125,1508.699951171875,869963,0.0,0.0,1489.96837890625,
2025-07-04 00:00:00+05:30,1508.4000244140625,1521.0,1503.9000244140625,1513.300048828125,1118483,0.0,0.0,1489.4668896484375,
2025-07-07 00:00:00+05:30,1516.0,1519.199951171875,1506.5,1510.5,1061434,0.0,0.0,1489.420966796875,
2025-07-08 00:00:00+05:30,1505.5,1510.5,1477.0999755859375,1488.300048828125,2197699,0.0,0.0,1488.352060546875,
2025-07-09 00:00:00+05:30,1486.0,1501.699951171875,1486.0,1491.699951171875,1364142,0.0,0.0,1487.6208178710938,
2025-07-10 00:00:00+05:30,1489.0,1490.9000244140625,1463.199951171875,1477.800048828125,2178068,0.0,0.0,1486.4410546875,
2025-07-11 00:00:00+05:30,1480.0,1490.5,1470.0,1485.0,920651,0.0,0.0,1486.1111743164063,
2025-07-14 00:00:00+05:30,1488.9000244140625,1492.5,1476.0,1484.0,1554680,0.0,0.0,1485.1981713867187,
