Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,50MA,200MA,RSI,EMA_fast,EMA_slow,MACD,MACD_signal
2020-10-06 00:00:00+05:30,135.55924964074643,143.22129718344078,133.5946228343588,142.1898651123047,161987221,0.0,0.0,,,,142.1898651123047,142.1898651123047,0.0,0.0
2020-10-07 00:00:00+05:30,141.69869813851432,141.94427647151,137.32740680897336,138.5061798095703,68273641,0.0,0.0,,,,141.6231442964994,141.91699953432436,-0.293855237824971,-0.05877104756499421
2020-10-08 00:00:00+05:30,140.32346610008236,140.96196377317656,137.13094775678744,138.45706176757812,40900948,0.0,0.0,,,,141.13605467666534,141.66070784789872,-0.524653171233382,-0.15194747229867175
2020-10-09 00:00:00+05:30,138.653540369718,140.12701057551274,135.5592589331147,136.0012969970703,37097190,0.0,0.0,,,,140.34609195672763,141.24149222931885,-0.8954002725912176,-0.30063803235718095
2020-10-12 00:00:00+05:30,137.18007455826876,137.18007455826876,130.64769576555673,133.49639892578125,39279109,0.0,0.0,,,,139.29229302888973,140.667781614242,-1.375488585352258,-0.5156081429561964
2020-10-13 00:00:00+05:30,133.0052364735226,134.67518134646647,130.50034914193455,131.72824096679688,38973506,0.0,0.0,,,,138.12859271164467,140.00559341813494,-1.8770007064902643,-0.78788665566301
2020-10-14 00:00:00+05:30,131.3844257610861,132.2685018827914,126.52197711387917,128.38836669921875,45791440,0.0,0.0,,,,136.6300964020407,139.14505810562264,-2.514961703581946,-1.1333016652467973
2020-10-15 00:00:00+05:30,129.17421820489568,131.97381752277258,124.26265097277036,124.7046890258789,64002864,0.0,0.0,,,,134.79541834416963,138.07540113675273,-3.279982792583098,-1.5626378907140575
2020-10-16 00:00:00+05:30,127.11135070009882,127.74986341718855,123.77149106378425,125.49053955078125,62553775,0.0,0.0,,,,133.36389852980219,137.1431891674215,-3.7792906376193116,-2.0059684400951086
2020-10-19 00:00:00+05:30,127.50428589299543,128.0936649561738,125.53965903790741,125.98169708251953,33157664,0.0,0.0,,,,132.22817523022024,136.3164119759473,-4.088236745727045,-2.422422101221496
2020-10-20 00:00:00+05:30,125.8343521896711,127.9954386659481,124.11529624993996,127.35692596435547,27465829,0.0,0.0,,,,131.47875226624106,135.652746345459,-4.173994079217948,-2.772736496820787
2020-10-21 00:00:00+05:30,128.7321732931318,130.7459187487966,126.03081145938735,127.94631958007812,39252663,0.0,0.0,,,,130.93530108375447,135.08189991839376,-4.146598834639292,-3.047508964384488
2020-10-22 00:00:00+05:30,127.40604578050844,132.2193904640153,126.17815402281481,131.1388397216797,48808592,0.0,0.0,,,,130.96661472035834,134.78982138530384,-3.823206664945502,-3.202648504496691
2020-10-23 00:00:00+05:30,132.5140706939949,136.44332426521981,131.72823197088022,134.57693481445312,68711352,0.0,0.0,,,36.08617008460056,131.5220485809883,134.77405200968528,-3.2520034286969803,-3.2125194893367492
2020-10-26 00:00:00+05:30,135.95218233966605,138.3097437318916,128.92864681357787,131.33531188964844,88531579,0.0,0.0,,,32.2632482587732,131.4933198592437,134.51933051931218,-3.026010660068465,-3.1752177234830925
2020-10-27 00:00:00+05:30,131.77733859368925,134.33135946761502,128.53571631613147,133.2508087158203,56856159,0.0,0.0,,,40.88585674523766,131.76370276025548,134.42536594127574,-2.661663181020259,-3.072506814990526
2020-10-28 00:00:00+05:30,136.54156101257232,140.71639291403585,131.13883737538418,132.4158477783203,152359338,0.0,0.0,,,39.80100053581732,131.8640327630347,134.27651274401978,-2.412479980985097,-2.9405014481894405
2020-10-29 00:00:00+05:30,129.66536074254662,130.6476740815053,127.70073406462926,129.56712341308594,66632704,0.0,0.0,,,39.27982883115127,131.5106620938118,133.92766908987653,-2.4170069960647425,-2.835802557764501
2020-10-30 00:00:00+05:30,130.84413888077984,132.12114926926904,127.9954360816915,130.30386352539062,51128530,0.0,0.0,,,44.3477943738907,131.32500077559314,133.65923904806277,-2.3342382724696336,-2.7354897007055277
